,realization_spec_file_name,original_spec_file_name,FeH,err_FeH,logg,alpha,Teff,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo
1418,spec-2177-54557-0427g004.dat_000,spec-2177-54557-0427g004.dat,,,,,,5.293832,1.730374,5.695999,1.745194,5.8942830000000015,1.7497209999999999,6.891371,2.592882,4.807697,1.065341
1419,spec-2177-54557-0578g001.dat_000,spec-2177-54557-0578g001.dat,,,,,,5.956175,2.024881,6.392818,2.5671,7.174465,2.21367,7.174533,3.2234599999999998,3.593234,0.5216189999999999
1420,spec-2178-54629-0144g001.dat_000,spec-2178-54629-0144g001.dat,,,,,,5.8050440000000005,1.501575,5.98131,1.516813,6.229195,2.217675,7.792909,2.988018,2.735636,0.824946
1421,spec-2178-54629-0155g001.dat_000,spec-2178-54629-0155g001.dat,,,,,,10.633446000000001,2.547964,12.595957,2.394373,11.548743,2.311146,10.855718,2.558475,1.49658,0.256166
1422,spec-2178-54629-0155g002.dat_000,spec-2178-54629-0155g002.dat,,,,,,10.015038,2.585595,11.031350999999999,2.534384,10.702159,2.007637,10.124375,2.194253,1.7846400000000002,0.27174499999999996
1423,spec-2178-54629-0294g001.dat_000,spec-2178-54629-0294g001.dat,,,,,,9.622632000000001,2.610582,9.365594,3.9153540000000002,7.360676,1.799941,11.220874,2.773571,2.407777,1.6824310000000002
1424,spec-2180-54613-0323g001.dat_000,spec-2180-54613-0323g001.dat,,,,,,8.331408999999999,2.172543,13.818235999999999,3.627069,12.169006,2.777109,12.520315,2.930069,1.339948,1.035741
1425,spec-2180-54613-0323g002.dat_000,spec-2180-54613-0323g002.dat,,,,,,5.068928,1.689817,5.763599,1.20618,5.6542769999999996,1.7895279999999998,5.5785519999999975,2.297921,1.849103,0.7759159999999999
1426,spec-2181-53524-0188g001.dat_000,spec-2181-53524-0188g001.dat,,,,,,6.527083999999999,3.5249309999999996,9.36835,2.177731,10.03876,3.0349,12.758875,3.143537,2.638619,1.37358
1427,spec-2182-53905-0263g001.dat_000,spec-2182-53905-0263g001.dat,,,,,,10.073555,2.411814,13.003807,2.745813,8.97175,2.727627,8.341272,4.666066000000002,1.850286,0.777126
1428,spec-2183-53536-0305g001.dat_000,spec-2183-53536-0305g001.dat,,,,,,7.414203,3.178181,10.871112,2.3308590000000002,8.324742,2.445795,8.564483000000001,2.856503,2.629659,1.738967
1429,spec-2183-53536-0444g001.dat_000,spec-2183-53536-0444g001.dat,,,,,,5.736264,2.625681,6.910575,2.309437,5.7629220000000005,2.913316,12.33912,2.740655,2.229329,0.533652
1430,spec-2183-53536-0532g001.dat_000,spec-2183-53536-0532g001.dat,,,,,,10.583413,2.164382,11.22052,2.382879,10.579519,2.170916,10.427783999999999,2.2608099999999998,1.9100990000000002,0.43033599999999994
1431,spec-2183-53536-0532g002.dat_000,spec-2183-53536-0532g002.dat,,,,,,12.190353,2.803081,12.10827,2.218466,11.898226,2.3902639999999997,11.737316,1.941525,1.703211,0.393473
1432,spec-2185-53532-0335g002.dat_000,spec-2185-53532-0335g002.dat,,,,,,8.048903999999999,3.552315,10.314228,2.66026,8.888418,2.4185790000000003,11.332941,2.240702,2.262404,1.37058
1433,spec-2186-54327-0381g001.dat_000,spec-2186-54327-0381g001.dat,,,,,,9.408837,2.439666,9.354804,2.228469,9.806445,7.461714,10.419899000000001,1.8270689999999998,1.87673,0.475021
1434,spec-2187-54270-0523g001.dat_000,spec-2187-54270-0523g001.dat,,,,,,9.734696000000001,2.281734,9.788766,2.12377,10.887872999999999,2.754091,9.695647,2.226078,1.80903,0.9628700000000001
1435,spec-2187-54270-0523g008.dat_000,spec-2187-54270-0523g008.dat,,,,,,4.787468,1.908883,5.181411,3.1184540000000003,6.056531,2.259627,7.9817350000000005,3.698482,3.006519,1.966694
1436,spec-2191-54621-0239g002.dat_000,spec-2191-54621-0239g002.dat,,,,,,4.3674940000000015,1.605963,5.1927080000000005,1.3988040000000002,4.3803339999999995,1.3318290000000002,6.706882000000001,2.611817,3.994314,1.0719940000000001
1437,spec-2191-54621-0239g003.dat_000,spec-2191-54621-0239g003.dat,,,,,,3.4950910000000004,1.5923969999999998,4.258675,1.194569,4.459504,1.635529,5.6460940000000015,2.355672,4.621788,1.611502
1438,spec-2198-53918-0143g002.dat_000,spec-2198-53918-0143g002.dat,,,,,,9.103551,2.0831470000000003,10.130277,3.1985759999999996,8.759431,2.316247,11.303069,2.902751,3.28536,1.097405
1439,spec-2198-53918-0143g003.dat_000,spec-2198-53918-0143g003.dat,,,,,,10.511981,3.0926270000000002,10.460296000000001,3.195871,11.123917,2.5631630000000003,14.117396,4.295701,4.239496,2.3569430000000002
1440,spec-2201-53904-0638g001.dat_000,spec-2201-53904-0638g001.dat,,,,,,4.661882,1.30837,4.9289309999999995,1.337193,5.374986,1.8261029999999998,8.181599,2.98577,4.652058,1.794644
1441,spec-2201-53904-0638g002.dat_000,spec-2201-53904-0638g002.dat,,,,,,6.637417999999999,2.592286,8.440184,2.537467,6.7147710000000025,2.4066810000000003,8.380642,3.7294650000000003,4.377625,2.0347939999999998
1442,spec-2202-53566-0022g001.dat_000,spec-2202-53566-0022g001.dat,,,,,,10.929775999999999,2.336459,12.726778999999999,2.077583,12.195014,2.5064599999999997,11.176117,2.702011,2.2764919999999997,0.559153
1443,spec-2202-53566-0022g002.dat_000,spec-2202-53566-0022g002.dat,,,,,,7.890604,2.372968,10.810765,3.535568,9.154126,2.208709,19.304191,5.147437,3.86665,1.505268
1444,spec-2202-53566-0022g003.dat_000,spec-2202-53566-0022g003.dat,,,,,,9.93012,2.24992,11.11134,2.390155,10.79205,2.837775,11.410950999999999,2.758115,2.764574,0.6778390000000001
1445,spec-2202-53566-0421g001.dat_000,spec-2202-53566-0421g001.dat,,,,,,5.585739,2.471412,4.192125,2.655743,4.0927370000000005,2.179895,7.905469,5.024122,5.332511,2.240624
1446,spec-2202-53566-0421g002.dat_000,spec-2202-53566-0421g002.dat,,,,,,5.808394,2.768563,8.409529,3.045986,4.22816,4.62097,7.811161999999999,2.242794,3.5239879999999997,1.300474
1447,,,,,,,,,,,,,,,,,
1448,spec-2204-53877-0636g001.dat_000,spec-2204-53877-0636g001.dat,,,,,,12.991384,3.072525,13.299284,2.2136869999999997,12.536423,2.661346,11.490811,2.8347700000000002,1.958495,0.5797359999999999
1449,spec-2204-53877-0636g002.dat_000,spec-2204-53877-0636g002.dat,,,,,,11.571432000000001,2.438658,15.379658,3.190254,12.013561,1.9259130000000002,16.816961,3.8388720000000003,2.017111,0.528522
1450,spec-2204-53877-0636g003.dat_000,spec-2204-53877-0636g003.dat,,,,,,10.815296,2.306649,11.728239,2.007193,10.77501,2.078131,11.466204,1.903232,2.202811,0.390545
1451,spec-2207-53558-0312g001.dat_000,spec-2207-53558-0312g001.dat,,,,,,9.16065,1.8424759999999998,8.885752,2.026348,7.73769,1.9892470000000002,13.113260999999998,4.0815160000000015,3.953782,2.004339
1452,spec-2207-53558-0312g002.dat_000,spec-2207-53558-0312g002.dat,,,,,,3.936837,1.4885,4.186064,2.826539,4.083,1.2402389999999999,5.253908999999998,3.4136879999999996,6.725207000000001,1.844669
1453,spec-2209-53907-0448g003.dat_000,spec-2209-53907-0448g003.dat,,,,,,10.399853,2.196572,11.888944,1.978692,11.602058,2.8797740000000003,12.903065,2.7769779999999997,1.2890190000000001,0.519841
1454,spec-2209-53907-0448g004.dat_000,spec-2209-53907-0448g004.dat,,,,,,4.0417260000000015,1.737149,4.791025,1.762646,4.016301,1.959639,5.695678,2.697836,3.478768,2.060355
1455,spec-2209-53907-0451g001.dat_000,spec-2209-53907-0451g001.dat,,,,,,11.266363,2.511795,13.013800999999999,2.487548,11.860623,2.316378,12.352102,2.357942,0.001433,2213095886.752999
1456,spec-2209-53907-0452g001.dat_000,spec-2209-53907-0452g001.dat,,,,,,8.579071,2.233287,0.07849400000000001,inf,8.164731,2.686973,9.668429,2.476787,1.63486,0.760171
1457,,,,,,,,,,,,,,,,,
1458,spec-2209-53907-0575g001.dat_000,spec-2209-53907-0575g001.dat,,,,,,3.756671,1.811838,3.1235009999999996,2.139183,3.865154,1.410613,0.041677,inf,4.0731980000000005,1.0574860000000001
1459,spec-2210-53535-0003g001.dat_000,spec-2210-53535-0003g001.dat,,,,,,8.328039,3.123223,4.266538,3.9608809999999997,6.506809,2.566618,12.930821,94.74493000000001,3.732737,2.751327
1460,spec-2210-53535-0201g001.dat_000,spec-2210-53535-0201g001.dat,,,,,,5.730126,1.860761,7.120019999999999,1.813653,6.68715,1.747657,7.781612,2.195662,2.264175,0.6168130000000001
1461,spec-2212-53789-0331g001.dat_000,spec-2212-53789-0331g001.dat,,,,,,9.009303,3.058123,10.460066000000001,2.545337,10.690038000000001,2.875243,10.938191999999999,2.489028,2.230043,0.924484
1462,spec-2212-53789-0331g002.dat_000,spec-2212-53789-0331g002.dat,,,,,,9.172034,2.695464,10.282075,1.910134,11.891466000000001,3.145609,11.391528,2.652381,1.7445700000000002,0.963181
1463,spec-2212-53789-0518g001.dat_000,spec-2212-53789-0518g001.dat,,,,,,3.910081,1.747564,4.665906,1.518802,4.654858,1.449497,6.765460000000001,2.310372,4.742801,1.8180919999999998
1464,spec-2214-53794-0076g001.dat_000,spec-2214-53794-0076g001.dat,,,,,,6.990946000000001,3.3343629999999997,13.461891,5.6197,7.980549000000001,3.009444,14.61134,4.894494,4.237468,2.242727
1465,spec-2216-53795-0058g001.dat_000,spec-2216-53795-0058g001.dat,,,,,,9.068189,2.307859,9.797816000000001,2.086779,10.016721,2.354563,11.866932,2.467247,1.724959,0.41260399999999997
1466,spec-2216-53795-0058g002.dat_000,spec-2216-53795-0058g002.dat,,,,,,9.010931,2.639678,9.570672,2.384405,10.056863,2.4142099999999997,11.173338000000001,2.508377,2.156326,0.528913
1467,spec-2216-53795-0431g001.dat_000,spec-2216-53795-0431g001.dat,,,,,,5.670237,2.881277,7.704464999999999,2.283067,7.023994,1.864861,10.181721000000001,2.4789950000000003,3.055592,1.150302
1468,spec-2217-53794-0261g001.dat_000,spec-2217-53794-0261g001.dat,,,,,,4.284116,1.6188069999999999,4.459295,1.744359,4.566515,1.615014,6.723361,3.144546,3.9354,1.663758
1469,spec-2218-53816-0021g001.dat_000,spec-2218-53816-0021g001.dat,,,,,,10.817478,2.621407,11.383987,2.609865,10.467478,2.112637,13.221682999999999,2.433593,1.783694,0.694443
1470,spec-2218-53816-0456g001.dat_000,spec-2218-53816-0456g001.dat,,,,,,6.0314830000000015,1.8532220000000001,7.210407000000001,1.950102,6.898611,1.911036,6.8985210000000015,2.9647799999999997,3.5313480000000004,0.8166859999999999
1471,spec-2218-53816-0456g002.dat_000,spec-2218-53816-0456g002.dat,,,,,,9.444133,2.087791,10.078599,2.338651,9.724609,2.1026569999999998,10.388144,2.156197,2.020106,0.27436900000000003
1472,spec-2218-53816-0603g001.dat_000,spec-2218-53816-0603g001.dat,,,,,,3.7590489999999996,1.657743,3.5307150000000003,1.7812130000000002,3.973292,1.4597870000000002,5.820863,2.635745,4.328427,1.443461
1473,spec-2220-53795-0421g001.dat_000,spec-2220-53795-0421g001.dat,,,,,,13.183956,2.840106,14.070089999999999,2.617803,12.925477,2.485978,13.488142000000002,2.295291,1.532937,0.349238
1474,spec-2221-53792-0595g001.dat_000,spec-2221-53792-0595g001.dat,,,,,,8.622116,1.94819,9.572414,1.730479,9.384808,1.977197,9.975985000000001,1.7212180000000001,1.369174,0.33622199999999997
1475,spec-2221-53792-0595g002.dat_000,spec-2221-53792-0595g002.dat,,,,,,8.283927,2.124054,8.914513000000003,1.662996,8.82874,2.311448,9.289565,2.0097650000000002,1.7209560000000002,0.365374
1476,spec-2222-53799-0009g001.dat_000,spec-2222-53799-0009g001.dat,,,,,,9.890608,3.1600669999999997,13.836185999999998,2.77428,14.177074,2.940402,14.592583,2.330767,0.9944430000000001,0.301318
1477,spec-2222-53799-0009g002.dat_000,spec-2222-53799-0009g002.dat,,,,,,13.470691,3.409615,12.412177999999999,2.3704509999999996,12.163327,2.109973,12.177342,2.882368,1.327507,0.9978969999999999
1478,spec-2222-53799-0009g003.dat_000,spec-2222-53799-0009g003.dat,,,,,,11.382431,2.7969880000000003,11.016619,2.54352,10.971798,2.360769,11.946137,2.383093,1.353775,0.585701
1479,spec-2222-53799-0009g004.dat_000,spec-2222-53799-0009g004.dat,,,,,,12.649751,2.735783,13.160519,2.43362,13.471915,2.2349740000000002,12.685741,2.0893610000000002,1.201115,0.422659
1480,spec-2222-53799-0536g001.dat_000,spec-2222-53799-0536g001.dat,,,,,,4.133079,2.552439,4.44904,2.240793,7.227124000000001,2.884085,9.450119,14.976199,5.015969,2.926929
1481,spec-2224-53815-0087g001.dat_000,spec-2224-53815-0087g001.dat,,,,,,5.988084,1.9358849999999999,7.7133759999999985,2.738259,6.226757,2.261557,6.5652550000000005,3.158429,2.045209,0.880508
1482,spec-2224-53815-0420g001.dat_000,spec-2224-53815-0420g001.dat,,,,,,9.591478,2.339516,9.026019,1.859305,9.273039,2.132086,9.578804,2.086477,2.135939,0.754005
1483,spec-2224-53815-0420g002.dat_000,spec-2224-53815-0420g002.dat,,,,,,7.411072,1.946584,7.497159,1.7995700000000001,8.212168,2.636732,7.855998,2.237645,2.934863,0.9750770000000001
1484,spec-2227-53820-0226g001.dat_000,spec-2227-53820-0226g001.dat,,,,,,7.362381,1.9545720000000002,7.12772,1.6640650000000001,7.635671,2.209938,9.32012,2.120803,3.521401,1.427999
1485,spec-2227-53820-0226g002.dat_000,spec-2227-53820-0226g002.dat,,,,,,6.642297,2.2025069999999998,6.416437999999999,1.6071739999999999,6.898873,2.404816,6.7164509999999975,2.6413919999999997,3.6950239999999996,1.039668
1486,spec-2229-53823-0078g001.dat_000,spec-2229-53823-0078g001.dat,,,,,,3.150599,1.471784,11.210351,4.047352,4.015073999999999,1.388141,5.951897,1.7786080000000002,4.244669999999998,0.612746
1487,spec-2229-53823-0078g002.dat_000,spec-2229-53823-0078g002.dat,,,,,,11.906097,3.682425,14.751681,3.743782,11.009223,2.671926,11.7837,3.013081,2.251348,0.9129459999999999
1488,spec-2231-53816-0580g001.dat_000,spec-2231-53816-0580g001.dat,,,,,,7.796237,2.350053,10.438578,2.361421,8.638697,1.962761,9.271303999999999,1.911684,1.350838,0.403461
1489,spec-2233-53845-0292g001.dat_000,spec-2233-53845-0292g001.dat,,,,,,10.056772,2.390539,11.136221,2.5735,10.414047,2.095961,9.768958999999999,2.174271,1.074184,0.29892399999999997
1490,spec-2234-53823-0604g001.dat_000,spec-2234-53823-0604g001.dat,,,,,,8.630711,2.045301,10.757904,2.324693,10.371402999999999,1.862843,11.004967,1.8291490000000001,0.634197,0.294002
1491,spec-2234-53823-0604g002.dat_000,spec-2234-53823-0604g002.dat,,,,,,7.914353999999999,2.097326,5.491427,7.854537,8.677767999999999,1.841906,11.402771000000001,2.2917,0.854165,0.556284
1492,spec-2235-53847-0540g001.dat_000,spec-2235-53847-0540g001.dat,,,,,,4.6147870000000015,1.735037,4.47879,1.496204,5.0432510000000015,1.404934,6.687525999999999,2.2385639999999998,4.6273800000000005,1.0284520000000001
1493,spec-2236-53729-0210g001.dat_000,spec-2236-53729-0210g001.dat,,,,,,5.002015,2.19592,6.258642,2.199638,5.5997879999999975,1.780244,6.802148,2.67844,2.017586,0.341079
1494,spec-2237-53828-0112g001.dat_000,spec-2237-53828-0112g001.dat,,,,,,9.159358000000001,2.706257,11.193105000000001,1.959359,11.441509,2.551924,11.076437,2.642753,0.033395,inf
1495,spec-2239-53726-0559g001.dat_000,spec-2239-53726-0559g001.dat,,,,,,7.322122999999999,1.89127,7.5625899999999975,1.665873,7.763017,2.4502900000000003,8.951894,2.144733,0.18103699999999998,2572.765262
1496,spec-2239-53726-0559g002.dat_000,spec-2239-53726-0559g002.dat,,,,,,6.038792,2.101342,7.270552,2.038691,6.818907,2.4672169999999998,8.344702999999999,2.0925119999999997,3.514089,0.982773
1497,spec-2239-53726-0559g003.dat_000,spec-2239-53726-0559g003.dat,,,,,,2.955088,1.4526,3.822078,1.206976,4.142359,1.3468149999999999,7.579145,2.632311,5.5967379999999975,2.10467
1498,spec-2240-53823-0005g001.dat_000,spec-2240-53823-0005g001.dat,,,,,,6.639495,1.878178,5.783616,1.718046,6.017752,1.849773,6.92488,1.8371979999999999,1.728055,0.187806
1499,,,,,,,,,,,,,,,,,
1500,spec-2240-53823-0005g003.dat_000,spec-2240-53823-0005g003.dat,,,,,,5.25258,1.80015,6.804614999999999,2.325582,5.956474,2.102616,7.928978,2.281478,1.91661,0.8213379999999999
1501,spec-2243-53794-0613g001.dat_000,spec-2243-53794-0613g001.dat,,,,,,9.161524,2.662564,10.602859,2.024669,9.885212,2.4715599999999998,10.512938,2.087732,1.456849,0.749981
1502,spec-2243-53794-0613g002.dat_000,spec-2243-53794-0613g002.dat,,,,,,8.562208,2.076588,9.995141,1.8429659999999999,9.065814,2.243835,10.040691,2.095126,1.540848,0.44070699999999996
1503,spec-2244-53795-0164g001.dat_000,spec-2244-53795-0164g001.dat,,,,,,6.440689,1.830755,7.743554,1.782916,8.173022999999999,1.8043049999999998,7.6962899999999985,2.31054,1.208982,0.302201
1504,spec-2245-54208-0285g001.dat_000,spec-2245-54208-0285g001.dat,,,,,,4.8898980000000005,1.6609740000000002,4.1623339999999995,1.947941,0.063631,310031022.694075,7.426157000000001,2.3341689999999997,4.065829,1.9989720000000002
1505,spec-2246-53767-0331g001.dat_000,spec-2246-53767-0331g001.dat,,,,,,9.294201,2.15754,9.949755999999999,2.17578,9.254298,1.974044,10.328369,1.9429939999999999,1.451881,0.34196
1506,spec-2246-53767-0331g002.dat_000,spec-2246-53767-0331g002.dat,,,,,,5.8141099999999994,2.9997849999999997,8.400246000000001,2.507622,7.395636,1.733861,10.066196000000001,2.9287549999999998,2.143272,0.8002520000000001
1507,spec-2251-53557-0153g001.dat_000,spec-2251-53557-0153g001.dat,,,,,,9.346198,2.679624,10.90782,2.44941,9.936299,2.482273,10.714591,2.355944,2.210651,0.355489
1508,spec-2251-53557-0337g002.dat_000,spec-2251-53557-0337g002.dat,,,,,,6.285532,4.296641999999999,11.04221,3.13437,8.948588,3.7628440000000003,11.141411999999999,3.750088,4.002559,2.103027
1509,spec-2251-53557-0545g001.dat_000,spec-2251-53557-0545g001.dat,,,,,,7.502535000000001,2.245415,8.982237,1.953799,7.677736,1.619921,8.556994,2.15802,1.076843,0.286069
1510,spec-2252-53565-0238g001.dat_000,spec-2252-53565-0238g001.dat,,,,,,7.160808,1.8894520000000001,8.40976,2.104654,8.355058,2.004826,8.803773,1.865525,2.29213,0.362725
1511,spec-2253-54551-0138g001.dat_000,spec-2253-54551-0138g001.dat,,,,,,6.03925,1.698449,7.852301,2.0881,7.539706,2.019772,8.062646,2.287978,2.2020049999999998,0.46063000000000004
1512,spec-2253-54551-0138g002.dat_000,spec-2253-54551-0138g002.dat,,,,,,8.092704,1.980462,9.361755,2.004235,8.771303,1.700927,9.406585,1.749802,0.009363,inf
1513,spec-2253-54551-0138g003.dat_000,spec-2253-54551-0138g003.dat,,,,,,7.629316999999999,2.780595,6.9625259999999995,2.1404099999999997,7.2688229999999985,2.0828349999999998,7.7909880000000005,2.5474919999999996,2.624906,1.025406
1514,spec-2253-54551-0188g002.dat_000,spec-2253-54551-0188g002.dat,,,,,,9.18023,2.8526849999999997,9.325555,1.801263,9.574103,2.636995,9.68432,2.010198,1.797359,0.5090279999999999
1515,spec-2253-54551-0437g001.dat_000,spec-2253-54551-0437g001.dat,,,,,,4.020824,1.790698,4.381236,1.823374,4.357037999999998,1.939368,19.294048,127.02486599999999,5.585485,3.069852
1516,spec-2253-54551-0437g002.dat_000,spec-2253-54551-0437g002.dat,,,,,,5.935182,3.0577360000000002,5.076707,2.408774,22.691364,11.88522,6.580211,4.164097,3.5297059999999996,2.3248580000000003
1517,spec-2253-54551-0552g001.dat_000,spec-2253-54551-0552g001.dat,,,,,,8.634666000000001,2.569743,9.824577,2.787101,7.095472,2.698284,9.455949,2.949575,1.753367,1366489.870449
1518,spec-2255-53565-0561g001.dat_000,spec-2255-53565-0561g001.dat,,,,,,8.356264999999999,2.2142459999999997,8.511123,2.0320650000000002,8.804064,2.2722830000000003,8.869691,2.5694150000000002,2.581741,1.2061309999999998
1519,spec-2265-53674-0548g001.dat_000,spec-2265-53674-0548g001.dat,,,,,,7.581822,1.950286,6.54994,2.071187,4.676508999999999,1.951921,8.944597,2.93451,4.226521,1.7352900000000002
1520,spec-2266-53679-0610g003.dat_000,spec-2266-53679-0610g003.dat,,,,,,7.3368449999999985,1.8356029999999999,9.213617,2.12135,8.147667,2.087776,9.920156,2.018358,2.188384,0.839606
1521,spec-2267-53713-0109g001.dat_000,spec-2267-53713-0109g001.dat,,,,,,9.15975,2.296395,10.846300999999999,2.519112,10.602682000000001,2.17762,10.407499000000001,2.288726,2.075766,0.576021
1522,spec-2267-53713-0109g002.dat_000,spec-2267-53713-0109g002.dat,,,,,,7.92165,1.865248,9.813526,2.257204,9.491877,2.450104,11.839023,2.5911720000000003,2.223769,0.800718
1523,spec-2268-53682-0631g001.dat_000,spec-2268-53682-0631g001.dat,,,,,,8.281937,5.485508,7.4963820000000005,1.3548950000000002,7.663319,2.343493,8.83501,1.981899,0.202307,1.051341
1524,,,,,,,,,,,,,,,,,
1525,spec-2269-53711-0245g001.dat_000,spec-2269-53711-0245g001.dat,,,,,,6.309707,1.784134,6.003818,1.628496,6.920382000000001,1.964606,8.17733,1.999428,3.6655279999999997,0.9316620000000001
1526,spec-2272-53713-0482g001.dat_000,spec-2272-53713-0482g001.dat,,,,,,3.621032,1.418601,4.0169190000000015,1.391709,4.142428,1.239818,6.127428,1.6944279999999998,4.217923000000001,1.132485
1527,spec-2272-53713-0482g002.dat_000,spec-2272-53713-0482g002.dat,,,,,,4.637594,1.540935,5.043669,1.781511,5.576193,1.7898900000000002,7.6368009999999975,2.916444,10.498571,10.042735
1528,,,,,,,,,,,,,,,,,
1529,spec-2278-53711-0182g002.dat_000,spec-2278-53711-0182g002.dat,,,,,,8.447682,2.062705,9.323025999999999,1.6315620000000002,10.143132000000001,6.4453010000000015,10.096591,1.863696,0.280211,71109.14646
1530,spec-2278-53711-0426g001.dat_000,spec-2278-53711-0426g001.dat,,,,,,5.947812,1.5952030000000001,5.812659,1.212648,6.761983,1.9326849999999998,7.530822,1.925991,2.662999,0.764829
1531,spec-2278-53711-0426g002.dat_000,spec-2278-53711-0426g002.dat,,,,,,6.897374,2.029774,7.584631,2.203005,7.768514,1.9515509999999998,8.334876,2.232369,2.714728,0.9800620000000001
1532,spec-2278-53711-0426g003.dat_000,spec-2278-53711-0426g003.dat,,,,,,8.557661,2.385412,9.134910000000001,2.176743,8.978568,2.365121,9.47011,2.241347,2.429923,0.603962
1533,spec-2281-53711-0433g001.dat_000,spec-2281-53711-0433g001.dat,,,,,,6.638332000000001,1.570181,7.339904,1.732229,7.139514,1.7358220000000002,8.653765,2.3967509999999996,2.450726,0.7962899999999999
1534,spec-2281-53711-0433g002.dat_000,spec-2281-53711-0433g002.dat,,,,,,5.876428,1.462884,7.835017,1.140619,7.362054,1.559185,7.032436,2.511997,2.43424,0.6935359999999999
1535,spec-2281-53711-0433g003.dat_000,spec-2281-53711-0433g003.dat,,,,,,9.144548,2.229984,10.264758,1.749681,8.735314,1.42353,10.173812,2.114766,1.3188879999999998,0.426054
1536,spec-2281-53711-0433g004.dat_000,spec-2281-53711-0433g004.dat,,,,,,11.223172,2.33893,11.708114,2.093331,11.605802,2.149474,12.669312,1.9219330000000001,1.110601,0.206141
1537,spec-2282-53683-0512g001.dat_000,spec-2282-53683-0512g001.dat,,,,,,5.848808,1.8793900000000001,5.218441,1.8672400000000002,5.014576,1.530353,6.006156,2.234959,4.440451,1.820601
1538,spec-2282-53683-0512g002.dat_000,spec-2282-53683-0512g002.dat,,,,,,3.8078559999999997,1.583215,4.771241000000002,1.558856,5.284885,1.740566,6.855447,2.746353,4.800293,1.6055469999999998
1539,spec-2282-53683-0512g003.dat_000,spec-2282-53683-0512g003.dat,,,,,,6.034487,1.7919999999999998,5.287147,1.957786,4.293707,1.2991840000000001,9.110192,3.055425,4.67652,2.23066
1540,spec-2282-53683-0630g001.dat_000,spec-2282-53683-0630g001.dat,,,,,,5.827611,1.9104169999999998,6.781725999999999,1.529368,6.2377730000000025,1.474839,7.8177080000000005,2.2010959999999997,1.809509,0.529051
1541,spec-2282-53683-0630g002.dat_000,spec-2282-53683-0630g002.dat,,,,,,6.5597330000000005,3.6753699999999996,4.762899,1.642691,4.657467,1.9084849999999998,5.6730730000000005,2.041285,2.4407200000000002,0.6464
1542,spec-2282-53683-0631g001.dat_000,spec-2282-53683-0631g001.dat,,,,,,10.575257,2.366997,12.31875,2.317727,11.349094000000001,2.187072,12.509034,2.1086139999999998,0.8783190000000001,0.41641999999999996
1543,spec-2282-53683-0631g002.dat_000,spec-2282-53683-0631g002.dat,,,,,,10.467514999999999,2.2010400000000003,12.692255000000001,2.283399,11.648491,2.277888,12.886979,2.488859,0.920803,0.504983
1544,spec-2283-53729-0177g001.dat_000,spec-2283-53729-0177g001.dat,,,,,,4.810576999999999,2.504798,5.088939,2.233431,6.572493,2.7237080000000002,3.4138589999999995,3.960058,6.5732729999999995,3.7993230000000002
1545,spec-2283-53729-0177g002.dat_000,spec-2283-53729-0177g002.dat,,,,,,4.656052,1.629415,4.306078,1.84365,4.992389,1.9867709999999998,6.005954,2.7305759999999997,4.56452,1.922368
1546,spec-2283-53729-0600g001.dat_000,spec-2283-53729-0600g001.dat,,,,,,3.9524410000000003,1.955293,4.109308,1.28292,3.8925110000000003,1.624378,4.750902,1.608657,2.091304,0.9394319999999999
1547,spec-2284-53708-0498g001.dat_000,spec-2284-53708-0498g001.dat,,,,,,7.893719,2.016277,9.70525,2.4472240000000003,8.638159,1.8608220000000002,8.907810000000003,1.910093,1.880814,0.298958
1548,spec-2286-53700-0224g001.dat_000,spec-2286-53700-0224g001.dat,,,,,,4.146636,2.510855,4.81114,1.381332,4.595209,1.843084,8.28288,2.5745709999999997,6.293533,1.767104
1549,spec-2286-53700-0632g001.dat_000,spec-2286-53700-0632g001.dat,,,,,,10.11308,2.799769,11.095623,2.165866,10.154261,2.685454,10.558304,2.2043060000000003,1.763237,0.700051
1550,spec-2287-53705-0110g001.dat_000,spec-2287-53705-0110g001.dat,,,,,,7.7036979999999975,2.064931,8.964606,2.185807,9.1038,2.156254,9.94313,2.410271,3.169441,0.616861
1551,spec-2287-53705-0498g001.dat_000,spec-2287-53705-0498g001.dat,,,,,,11.639221000000001,3.6723339999999998,13.938463,3.405408,12.248839,2.786343,13.988898999999998,3.4882809999999997,1.557129,1.28624
1552,spec-2287-53705-0498g002.dat_000,spec-2287-53705-0498g002.dat,,,,,,11.652944,2.5116669999999996,12.716609,2.9060259999999998,11.890262,2.45762,11.920581,2.310196,1.368839,0.41152799999999995
1553,spec-2289-53708-0202g001.dat_000,spec-2289-53708-0202g001.dat,,,,,,12.035323,2.4530819999999998,11.957355999999999,2.075772,12.08929,2.862274,12.174047,2.510308,1.4338629999999999,0.518123
1554,spec-2289-53708-0202g002.dat_000,spec-2289-53708-0202g002.dat,,,,,,4.243452,1.5879780000000001,4.619711,1.492702,3.7918819999999998,1.488406,6.391419,2.289709,4.956129,1.4762440000000001
1555,spec-2289-53708-0579g001.dat_000,spec-2289-53708-0579g001.dat,,,,,,4.721036,1.9506259999999997,4.632109,1.53712,4.45571,1.164311,6.044621,2.243127,4.838191,1.405931
