BJD,Magnitude,Uncertainty
2454757.7642880003,9.328,0.053
2454760.716858,9.755,0.042
2454763.709028,9.096,0.057
2454766.697948,9.844,0.047
2454769.6887479997,9.506,0.043
2454771.724548,9.627,0.111
2454773.832588,9.845,0.039
2454776.667337,9.052,0.051
2454778.723997,9.267000000000001,0.040999999999999995
2454784.688987,9.698,0.040999999999999995
2454792.6402869998,9.775,0.045
2454794.763967,9.835,0.049
2454797.7638169997,9.714,0.07
2454802.756727,8.971,0.076
2454805.612547,9.743,0.057999999999999996
2454807.619797,9.817,0.068
2454812.6110759997,9.379,0.086
2454814.665086,9.577,0.081
2454817.617136,9.874,0.078
2454820.638236,9.798,0.08199999999999999
2454823.631916,9.152000000000001,0.07400000000000001
2454825.7007259997,9.471,0.07200000000000001
2454831.568966,9.582,0.078
2454839.546127,9.816,0.086
2454842.573487,9.357999999999999,0.083
2454845.562797,9.875,0.07400000000000001
2454848.5566970003,9.592,0.077
