BJD,Magnitude,Uncertainty
2458845.531819161,10.26,0.004
2458845.532609087,10.236,0.003
2458845.533389016,10.24,0.003
2458845.534168945,10.236,0.003
2458845.5349488733,10.226,0.003
2458845.5357488,10.218,0.003
2458845.5365187293,10.212,0.003
2458845.537298657,10.211,0.003
2458845.538078586,10.211,0.003
2458845.5388585143,10.203,0.003
2458845.539638442,10.195,0.003
2458845.540418372,10.2,0.003
2458845.541208299,10.191,0.003
2458845.5419982257,10.2,0.003
2458845.542788154,10.22,0.003
2458845.543568083,10.193999999999999,0.003
2458845.544348011,10.2,0.003
2458845.545127939,10.193,0.003
2458845.545917866,10.199,0.003
2458845.546697795,10.192,0.003
2458845.547477723,10.175,0.003
2458845.548257651,10.187999999999999,0.003
2458845.549047579,10.175,0.003
2458845.549837506,10.176,0.003
2458845.550617435,10.187999999999999,0.004
2458845.551397363,10.165,0.003
2458845.552177291,10.176,0.003
2458845.552947221,10.162,0.003
2458845.553727149,10.16,0.006
2458845.554517076,10.145,0.003
2458845.555287006,10.155,0.003
2458845.556066934,10.146,0.003
2458845.556856862,10.138,0.003
2458845.55763679,10.134,0.003
2458845.558426717,10.148,0.003
2458845.559216645,10.132,0.003
2458845.5599965733,10.125,0.004
2458845.560776501,10.161,0.003
2458845.56155643,10.142000000000001,0.004
2458845.5623363582,10.133,0.004
2458845.563116287,10.133,0.003
2458845.563906214,10.117,0.004
2458845.564686142,10.121,0.003
2458845.56547607,10.133,0.003
2458845.5662559983,10.127,0.003
2458845.567035926,10.144,0.004
2458845.567815855,10.137,0.003
2458845.5685957833,10.141,0.003
2458845.56938571,10.142000000000001,0.003
2458845.5701656393,10.132,0.003
2458845.570955566,10.137,0.003
2458845.571735494,10.139,0.003
2458845.572515422,10.139,0.004
2458845.573295351,10.125,0.003
2458845.574085278,10.13,0.003
2458845.575655133,10.121,0.003
2458845.576435062,10.112,0.004
2458845.577224989,10.123,0.003
2458845.578004918,10.136000000000001,0.004
2458845.578794845,10.131,0.003
2458845.579584772,10.126,0.004
2458845.580364701,10.107000000000001,0.004
2458845.581154628,10.133,0.004
2458845.581934555,10.105,0.003
2458845.582714484,10.109,0.004
2458845.583504411,10.11,0.004
2458845.58428434,10.109,0.003
2458845.585074267,10.126,0.004
2458845.585854196,10.141,0.004
2458845.586634124,10.11,0.004
2458845.587404053,10.134,0.003
2458845.588183981,10.125,0.004
2458845.588973908,10.118,0.004
2458845.589753836,10.117,0.004
2458845.590543764,10.145,0.003
2458845.591333691,10.161,0.003
2458845.5921236183,10.145,0.004
2458845.592903547,10.145,0.003
2458845.593683474,10.133,0.003
