BJD,Magnitude,Uncertainty
2455905.944581992,11.605,0.006
2455905.94601203,11.603,0.006
2455905.947432069,11.575,0.011000000000000001
2455905.948862108,11.600999999999999,0.008
2455905.9502821458,11.613,0.019
2455905.951712185,11.6,0.006
2455905.9531322233,11.587,0.006
2455905.9545622617,11.595,0.006
2455905.9559923,11.572000000000001,0.006
2455905.9574123383,11.565,0.006
2455905.9588423767,11.564,0.015
2455905.960272415,11.57,0.006
2455905.961702454,11.552,0.006
2455905.963132493,11.549000000000001,0.006
2455905.964562531,11.520999999999999,0.019
2455905.965992569,11.512,0.006999999999999999
2455905.9674226083,11.52,0.006999999999999999
2455905.9688526466,11.525,0.006
2455905.970282685,11.503,0.008
2455905.971722724,11.489,0.006999999999999999
2455905.973152762,11.485999999999999,0.006
2455905.9745728,11.468,0.006999999999999999
2455905.975992838,11.458,0.006
2455905.9774228767,11.462,0.006999999999999999
2455905.978842915,11.425999999999998,0.008
2455905.980282954,11.439,0.006
2455905.9817029918,11.449000000000002,0.006
2455905.983133031,11.42,0.006999999999999999
2455905.984563069,11.404000000000002,0.006
2455905.985983107,11.405,0.006
2455905.987413146,11.382,0.006999999999999999
2455905.988843184,11.392999999999999,0.006
2455905.990263222,11.413,0.006
2455905.991693261,11.404000000000002,0.006
2455905.993113299,11.395999999999999,0.006999999999999999
2455905.9945333367,11.368,0.006
2455905.995963376,11.347999999999999,0.006
2455905.997383414,11.389000000000001,0.006
2455905.9988134517,11.38,0.006
2455906.00023349,11.38,0.006
2455906.0016535283,11.354000000000001,0.006
2455906.0030835657,11.347000000000001,0.006999999999999999
2455906.004503604,11.337,0.006
2455906.005923642,11.341,0.006
2455906.007353681,11.322000000000001,0.006
2455906.008773719,11.345,0.006999999999999999
2455906.010203757,11.343,0.006
2455906.011623795,11.325999999999999,0.006999999999999999
2455906.013043833,11.335999999999999,0.006999999999999999
2455906.0144638717,11.33,0.006999999999999999
2455906.01589391,11.321,0.008
2455906.017313948,11.317,0.008
2455906.018743986,11.33,0.008
2455906.020164024,11.319,0.009000000000000001
2455906.0230141,11.319,0.011000000000000001
2455906.024434139,11.318,0.013999999999999999
2456195.666305716,11.669,0.009000000000000001
2456195.669855936,11.65,0.006999999999999999
2456195.671626045,11.692,0.006
2456195.673406156,11.669,0.006999999999999999
2456195.6751862657,11.652999999999999,0.01
2456195.676956375,11.675999999999998,0.008
2456195.678726485,11.662,0.005
2456195.680516595,11.65,0.006
2456195.682296705,11.66,0.006
2456195.684086816,11.655,0.006
2456195.685856926,11.629000000000001,0.005
2456195.687627036,11.634,0.005
2456195.689407146,11.630999999999998,0.005
2456195.691207258,11.639000000000001,0.005
2456195.692997368,11.617,0.005
2456195.694757477,11.614,0.004
2456195.696557588,11.602,0.004
2456195.698347699,11.605,0.004
2456195.700107808,11.597999999999999,0.005
2456195.701877918,11.591,0.004
2456195.703658029,11.573,0.005
2456195.705448139,11.550999999999998,0.004
2456195.707218249,11.53,0.004
2456195.7089983593,11.538,0.004
2456195.710778469,11.544,0.005
2456195.71255858,11.526,0.005
2456195.714328689,11.513,0.004
2456195.7161088,11.482000000000001,0.004
2456195.71788891,11.492,0.004
2456195.71966902,11.472999999999999,0.004
2456195.721449131,11.472999999999999,0.004
2456195.723229241,11.449000000000002,0.004
2456195.72499935,11.445,0.004
2456195.726779461,11.432,0.005
2456195.728549571,11.439,0.004
2456195.7303296807,11.43,0.004
2456195.7321197917,11.411,0.004
2456195.733899902,11.405999999999999,0.005
2456195.735680012,11.392999999999999,0.004
2456195.737460123,11.394,0.003
2456195.739250234,11.388,0.004
2456195.7410303443,11.395,0.003
2456195.742820456,11.380999999999998,0.004
2456195.744590565,11.375,0.003
2456195.746350674,11.378,0.003
2456195.7481207843,11.369000000000002,0.003
2456195.749910895,11.365,0.003
2456195.751691006,11.367,0.003
2456195.753471116,11.353,0.003
2456195.755261227,11.37,0.004
2456195.757041337,11.35,0.004
2456195.758831448,11.365,0.004
2456195.7606115593,11.353,0.003
2456195.762391669,11.353,0.003
2456195.764161779,11.353,0.003
2456195.765941889,11.354000000000001,0.004
2456195.767722,11.337,0.004
2456195.76950211,11.347000000000001,0.004
2456195.771292221,11.345999999999998,0.004
2456195.7730823318,11.345,0.003
2456195.774862443,11.354000000000001,0.003
2456195.776652554,11.345,0.006
2456195.778432664,11.335999999999999,0.004
2456195.780222775,11.339,0.003
2456195.782012887,11.343,0.003
2456195.783792997,11.356,0.003
2456195.7855631066,11.350999999999999,0.004
2456195.787343218,11.352,0.004
2456195.789123328,11.347999999999999,0.003
2456195.790913439,11.364,0.004
2456195.792683549,11.357000000000001,0.003
2456195.794453659,11.357000000000001,0.003
2456195.796223768,11.363,0.003
2456195.79801388,11.380999999999998,0.003
2456195.79979399,11.377,0.003
2456195.8015741007,11.382,0.004
2456195.803344211,11.382,0.003
2456195.805144323,11.395,0.003
2456195.806924433,11.390999999999998,0.003
2456195.808714544,11.389000000000001,0.003
2456195.810494655,11.390999999999998,0.004
2456195.812284765,11.414000000000001,0.003
2456195.814054876,11.402000000000001,0.003
