JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453829.3226,9.573,0.014,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3247,9.558,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3268,9.544,0.013,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3290,9.528,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3311,9.500,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3332,9.481,0.014,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3353,9.477,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3374,9.465,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3416,9.441,0.018,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3438,9.412,0.024,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
