MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1129055037278,11.91,0.05,172.45061,30.06734,55976.28135,0
1129055037278,12.14,0.05,172.45027,30.06726,55976.28980,0
1129055037278,12.54,0.05,172.45044,30.06778,55982.41587,0
1129055037278,12.29,0.05,172.45048,30.06700,55982.42489,0
1129055037278,12.01,0.05,172.45032,30.06759,55988.28478,0
1129055037278,11.32,0.05,172.45048,30.06723,55988.29176,0
1129055037278,11.84,0.05,172.45024,30.06776,55988.29865,0
1129055037278,11.86,0.05,172.45023,30.06683,55988.30554,0
1129055037278,11.89,0.05,172.45044,30.06791,56011.23415,0
1129055037278,11.40,0.05,172.45054,30.06683,56011.23984,0
1129055037278,11.29,0.05,172.45053,30.06719,56011.24543,0
1129055037278,11.20,0.05,172.45119,30.06936,56018.30655,0
1129055037278,12.75,0.05,172.45076,30.06754,56018.31502,0
1129055037278,11.31,0.05,172.45113,30.06825,56018.33226,0
1129055037278,11.69,0.05,172.45083,30.06749,56063.23437,0
1129055037278,11.59,0.05,172.45082,30.06671,56063.24098,0
1129055037278,11.37,0.05,172.45074,30.06696,56063.24780,0
1129055037278,11.57,0.05,172.45051,30.06731,56297.38198,0
1129055037278,11.85,0.05,172.45035,30.06751,56297.38994,0
1129055037278,11.94,0.05,172.45018,30.06715,56297.39789,0
1129055037278,11.64,0.05,172.45041,30.06714,56297.40589,0
1129055037278,10.81,0.05,172.45115,30.06865,56310.37902,0
1129055037278,11.46,0.05,172.45054,30.06714,56310.38521,0
1129055037278,12.36,0.05,172.45044,30.06776,56310.39140,0
1129055037278,11.04,0.05,172.45164,30.06978,56310.39768,0
1129055037278,11.49,0.05,172.45058,30.06679,56330.46903,0
1129055037278,12.11,0.05,172.45026,30.06690,56340.43099,0
1129055037278,11.59,0.05,172.45047,30.06759,56340.43907,0
1129055037278,11.52,0.05,172.45030,30.06778,56352.46907,0
1129055037278,12.95,0.05,172.45048,30.06841,56352.47419,0
1129055037278,11.11,0.05,172.45111,30.06826,56362.42032,0
1129055037278,11.16,0.05,172.45108,30.06830,56362.42721,0
1129055037278,11.97,0.05,172.45046,30.06724,56362.44107,0
1129055037278,11.64,0.05,172.45045,30.06697,56368.22983,0
1129055037278,12.24,0.05,172.45048,30.06770,56368.25034,0
1129055037278,11.97,0.05,172.45061,30.06695,55952.37941,0
1129055037278,12.03,0.05,172.45050,30.06726,55952.38854,0
1129055037278,12.12,0.05,172.45058,30.06762,55952.39768,0
1129055037278,10.90,0.05,172.45107,30.06850,56386.25989,0
1129055037278,12.71,0.05,172.45025,30.06741,56386.26492,0
1129055037278,12.12,0.05,172.45031,30.06772,56401.15888,0
1129055037278,12.31,0.05,172.45040,30.06742,56401.16339,0
1129055037278,12.04,0.05,172.45041,30.06701,56401.16786,0
1129055037278,10.86,0.05,172.45127,30.06869,56443.22823,0
