obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle
56915.2369372,11.44,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21346448006125,328.011831,22.574995000000000,3813,8,56915.241617200000,1978,11.432,21.876000000000000,28.161,2.2500000000000000,18.802,0,29491204,0,1,21346448,1.2964990000000000,94.457251000000000
56912.2621172,11.85,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21319257004681,328.011816,22.574994000000000,3813,8,56912.266847200000,1976,11.841,21.028000000000000,28.152,2.0500000000000000,10.535,0,29491204,0,1,21319257,1.2964990000000000,94.457251000000000
56940.1920172,11.26,0.035000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21741588003681,328.011831,22.575012000000000,3813,8,56940.195867200000,2004,11.250,20.733000000000000,28.157,2.3500000000000000,21.749,0,29491204,0,1,21741588,1.2964990000000000,94.457251000000000
56903.2298572,11.75,0.025000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21305284005661,328.011796,22.574996000000000,3813,8,56903.234647200000,1968,11.751,21.693000000000000,28.232,1.9500000000000000,18.192,0,29491204,0,1,21305284,1.2964990000000000,94.457251000000000
56903.1955972,11.69,0.025000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21305258005569,328.011780,22.574928000000000,3813,8,56903.200397200000,1968,11.693,21.554000000000000,28.218,2.0500000000000000,18.606,0,29491204,0,1,21305258,1.2964990000000000,94.457251000000000
56904.2302572,11.03,0.028000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21302033005097,328.011806,22.574992000000000,3813,8,56904.235047200000,1969,11.036,21.331000000000000,28.232,2.2500000000000000,25.847,0,29491204,0,1,21302033,1.2964990000000000,94.457251000000000
56904.1977672,11.35,0.028000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21302007005192,328.011791,22.574994000000000,3813,8,56904.202557200000,1969,11.350,21.322000000000000,28.219,2.1500000000000000,21.891,0,29491204,0,1,21302007,1.2964990000000000,94.457251000000000
56905.1989072,11.77,0.027000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21295043004583,328.011775,22.574943000000000,3813,8,56905.203697200000,1970,11.769,21.044000000000000,28.206,2.2500000000000000,11.549,0,29491204,0,1,21295043,1.2964990000000000,94.457251000000000
56905.1667972,11.70,0.027000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21294982004440,328.011756,22.574902000000000,3813,8,56905.171577200000,1970,11.703,20.967000000000000,28.183,2.2500000000000000,17.978,0,29491204,0,1,21294982,1.2964990000000000,94.457251000000000
56906.1741772,11.07,0.041000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21289183003716,328.011749,22.574970000000000,3813,8,56906.178967200000,1971,11.055,20.473000000000000,28.040,2.0500000000000000,24.375,0,29491204,0,1,21289183,1.2964990000000000,94.457251000000000
56911.2624072,11.06,0.037000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21286484003949,328.011806,22.574945000000000,3813,8,56911.267147200000,1975,11.048,20.618000000000000,28.147,2.3500000000000000,24.314,0,29491204,0,1,21286484,1.2964990000000000,94.457251000000000
56911.2286872,11.24,0.037000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21286452003567,328.011789,22.574979000000000,3813,8,56911.233437200000,1975,11.231,20.625000000000000,28.133,2.2500000000000000,22.142,0,29491204,0,1,21286452,1.2964990000000000,94.457251000000000
56922.2245272,11.20,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21472666006109,328.011842,22.574997000000000,3813,8,56922.229067200000,1985,11.195,21.915000000000000,28.211,2.2500000000000000,24.271,0,29491206,0,1,21472666,1.2964990000000000,94.457251000000000
56934.2369172,11.77,0.231000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21643574003756,328.011777,22.574872000000000,3813,8,56934.241047200000,1997,11.567,20.578000000000000,27.970,2.6500000000000000,11.188,0,16908292,0,1,21643574,1.2964990000000000,94.457251000000000
56934.2091672,11.51,0.231000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21643550002035,328.011754,22.574848000000000,3813,8,56934.213297200000,1997,12.222,19.748000000000000,28.018,3.5500000000000000,4.695,0,16908292,0,1,21643550,1.2964990000000000,94.457251000000000
56933.2318172,11.58,0.036000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21622518004720,328.011792,22.574915000000000,3813,8,56933.235987200000,1996,11.569,21.109000000000000,28.186,2.4500000000000000,19.141,0,29491204,0,1,21622518,1.2964990000000000,94.457251000000000
56933.2031872,11.44,0.036000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21622494004690,328.011796,22.574937000000000,3813,8,56933.207357200000,1996,11.423,21.108000000000000,28.179,2.4500000000000000,20.246,0,29491204,0,1,21622494,1.2964990000000000,94.457251000000000
56932.2380872,11.89,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21606937005121,328.011778,22.574903000000000,3813,8,56932.242297200000,1995,11.884,21.340000000000000,28.178,2.4500000000000000,8.168,0,16908292,0,1,21606937,1.2964990000000000,94.457251000000000
56932.2105172,11.80,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21606919004968,328.011791,22.574921000000000,3813,8,56932.214727200000,1995,11.796,21.235000000000000,28.181,2.6500000000000000,4.785,0,29491204,0,1,21606919,1.2964990000000000,94.457251000000000
56928.2683372,11.76,0.048000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21558920005763,328.011758,22.574840000000000,3813,8,56928.272687200000,1991,11.760,21.714000000000000,28.176,2.6500000000000000,17.777,0,29491204,0,1,21558920,1.2964990000000000,94.457251000000000
56928.2364772,11.69,0.048000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21558895005244,328.011754,22.574829000000000,3813,8,56928.240837200000,1991,11.678,21.590000000000000,28.181,2.9500000000000000,11.415,0,29491204,0,1,21558895,1.2964990000000000,94.457251000000000
56927.2661872,10.98,0.035000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21550208005545,328.011789,22.574900000000000,3813,8,56927.270577200000,1990,10.977,21.897000000000000,28.199,2.5500000000000000,26.406,0,29491206,0,1,21550208,1.2964990000000000,94.457251000000000
56927.2368772,11.11,0.035000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21550182007317,328.011803,22.574956000000000,3813,8,56927.241267200000,1990,11.105,21.990000000000000,28.203,2.3500000000000000,24.978,0,29491206,0,1,21550182,1.2964990000000000,94.457251000000000
56926.2551772,11.69,0.042000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21533831006248,328.011823,22.575002000000000,3813,8,56926.259597200000,1989,11.689,21.994000000000000,28.196,2.1500000000000000,18.400,0,29491204,0,1,21533831,1.2964990000000000,94.457251000000000
56926.2265172,11.59,0.042000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21533773005817,328.011785,22.574954000000000,3813,8,56926.230937200000,1989,11.594,21.718000000000000,28.195,2.7500000000000000,18.869,0,29491206,0,1,21533773,1.2964990000000000,94.457251000000000
56924.2507972,11.57,0.032000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21508447006243,328.011797,22.574979000000000,3813,8,56924.255277200000,1987,11.575,21.971000000000000,28.220,2.2500000000000000,20.010,0,29491204,0,1,21508447,1.2964990000000000,94.457251000000000
56924.2221172,11.43,0.032000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21508428006220,328.011837,22.575060000000000,3813,8,56924.226597200000,1987,11.425,21.964000000000000,28.217,2.2500000000000000,21.132,0,29491204,0,1,21508428,1.2964990000000000,94.457251000000000
